"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
9	0.817686107159791	17	26	"Sleep"	"Yes"	0.5
10	0.773124712379199	15	26	"Sleep"	"Yes"	0.5
11	0.844348659003831	20	26	"Sleep"	"Yes"	0.5
12	0.786684782608696	15	26	"Sleep"	"Yes"	0.5
13	0.749084249084249	18	26	"Sleep"	"Yes"	0.5
14	0.799815922687529	20	26	"Sleep"	"Yes"	0.5
15	0.882699275362319	14	26	"Sleep"	"Yes"	0.5
16	0.743890977443609	26	26	"Sleep"	"Yes"	0.5
17	0.810884353741497	15	26	"Sleep"	"Yes"	0.5
18	0.746031746031746	16	26	"Sleep"	"Yes"	0.5
19	0.762218045112782	11	26	"Sleep"	"Yes"	0.5
20	0.879166666666667	16	26	"Sleep"	"Yes"	0.5
21	0.722305017386985	17	26	"Sleep"	"Yes"	0.5
22	0.815093479252166	15	26	"Sleep"	"Yes"	0.5
23	0.81015037593985	13	26	"Sleep"	"Yes"	0.5
24	0.820979020979021	18	26	"Sleep"	"Yes"	0.5
25	0.835941204362257	19	26	"Sleep"	"Yes"	0.5
26	0.778665413533835	16	26	"Sleep"	"Yes"	0.5
27	0.843517138599106	17	26	"Sleep"	"Yes"	0.5
28	0.829777145566619	17	26	"Sleep"	"Yes"	0.5
29	0.831818181818182	16	26	"Sleep"	"Yes"	0.5
30	0.767897856817146	20	26	"Sleep"	"Yes"	0.5
1	0.697959183673469	16	27	"Sleep"	"Yes"	0.5
2	0.831199620673305	16	27	"Sleep"	"Yes"	0.5
3	0.859259259259259	12	27	"Sleep"	"Yes"	0.5
4	0.771062271062271	16	27	"Sleep"	"Yes"	0.5
5	0.813644688644689	20	27	"Sleep"	"Yes"	0.5
6	0.836525307797538	14	27	"Sleep"	"Yes"	0.5
7	0.800724637681159	13	27	"Sleep"	"Yes"	0.5
8	0.797554347826087	16	27	"Sleep"	"Yes"	0.5
9	0.866899766899767	17	27	"Sleep"	"Yes"	0.5
10	0.857957136342909	19	27	"Sleep"	"Yes"	0.5
11	0.717948717948718	14	27	"Sleep"	"Yes"	0.5
12	0.867464335020709	16	27	"Sleep"	"Yes"	0.5
13	0.841258741258741	19	27	"Sleep"	"Yes"	0.5
14	0.809625414888573	16	27	"Sleep"	"Yes"	0.5
15	0.808163265306122	14	27	"Sleep"	"Yes"	0.5
16	0.818139097744361	19	27	"Sleep"	"Yes"	0.5
17	0.872340425531915	20	27	"Sleep"	"Yes"	0.5
18	0.77116935483871	12	27	"Sleep"	"Yes"	0.5
19	0.788888888888889	16	27	"Sleep"	"Yes"	0.5
20	0.757078986587183	14	27	"Sleep"	"Yes"	0.5
21	0.902797534376482	16	27	"Sleep"	"Yes"	0.5
22	0.851114272166904	18	27	"Sleep"	"Yes"	0.5
23	0.842890442890443	15	27	"Sleep"	"Yes"	0.5
24	0.80891417733523	16	27	"Sleep"	"Yes"	0.5
25	0.830392156862745	17	27	"Sleep"	"Yes"	0.5
26	0.765	15	27	"Sleep"	"Yes"	0.5
27	0.805921052631579	12	27	"Sleep"	"Yes"	0.5
28	0.813218390804598	15	27	"Sleep"	"Yes"	0.5
29	0.785778985507246	12	27	"Sleep"	"Yes"	0.5
30	0.737316263632053	14	27	"Sleep"	"Yes"	0.5
1	0.825356649792913	14	28	"Sleep"	"Yes"	0.5
2	0.759578544061303	16	28	"Sleep"	"Yes"	0.5
3	0.850471932439146	17	28	"Sleep"	"Yes"	0.5
4	0.846973365617433	16	28	"Sleep"	"Yes"	0.5
5	0.736721611721612	15	28	"Sleep"	"Yes"	0.5
6	0.820581113801453	17	28	"Sleep"	"Yes"	0.5
7	0.769733656174334	15	28	"Sleep"	"Yes"	0.5
8	0.803461356092935	14	28	"Sleep"	"Yes"	0.5
9	0.825100806451613	12	28	"Sleep"	"Yes"	0.5
10	0.823636363636364	17	28	"Sleep"	"Yes"	0.5
11	0.759344598054275	15	28	"Sleep"	"Yes"	0.5
12	0.810235507246377	12	28	"Sleep"	"Yes"	0.5
13	0.889995258416311	21	28	"Sleep"	"Yes"	0.5
14	0.751851851851852	15	28	"Sleep"	"Yes"	0.5
15	0.884860921112631	15	28	"Sleep"	"Yes"	0.5
16	0.831292517006803	24	28	"Sleep"	"Yes"	0.5
17	0.828438228438228	18	28	"Sleep"	"Yes"	0.5
18	0.827107279693487	16	28	"Sleep"	"Yes"	0.5
19	0.815617715617716	19	28	"Sleep"	"Yes"	0.5
20	0.829022988505747	18	28	"Sleep"	"Yes"	0.5
21	0.755208333333333	16	28	"Sleep"	"Yes"	0.5
22	0.854395604395604	14	28	"Sleep"	"Yes"	0.5
23	0.830586080586081	12	28	"Sleep"	"Yes"	0.5
24	0.797959183673469	13	28	"Sleep"	"Yes"	0.5
25	0.796037296037296	13	28	"Sleep"	"Yes"	0.5
26	0.851818181818182	14	28	"Sleep"	"Yes"	0.5
27	0.827727272727273	17	28	"Sleep"	"Yes"	0.5
28	0.825549450549451	16	28	"Sleep"	"Yes"	0.5
29	0.831944444444444	15	28	"Sleep"	"Yes"	0.5
30	0.77518315018315	14	28	"Sleep"	"Yes"	0.5
1	0.760648148148148	14	29	"Sleep"	"Yes"	0.5
2	0.78021978021978	14	29	"Sleep"	"Yes"	0.5
3	0.793978188715031	13	29	"Sleep"	"Yes"	0.5
4	0.859440559440559	11	29	"Sleep"	"Yes"	0.5
5	0.706779661016949	12	29	"Sleep"	"Yes"	0.5
6	0.750829777145567	19	29	"Sleep"	"Yes"	0.5
7	0.808158508158508	16	29	"Sleep"	"Yes"	0.5
8	0.77542567878509	13	29	"Sleep"	"Yes"	0.5
9	0.802797202797203	18	29	"Sleep"	"Yes"	0.5
10	0.74906015037594	13	29	"Sleep"	"Yes"	0.5
11	0.763636363636364	16	29	"Sleep"	"Yes"	0.5
12	0.715221774193548	18	29	"Sleep"	"Yes"	0.5
13	0.842432950191571	13	29	"Sleep"	"Yes"	0.5
14	0.761015325670498	18	29	"Sleep"	"Yes"	0.5
15	0.750829777145567	17	29	"Sleep"	"Yes"	0.5
16	0.848596410492407	15	29	"Sleep"	"Yes"	0.5
17	0.906609195402299	19	29	"Sleep"	"Yes"	0.5
18	0.840677966101695	14	29	"Sleep"	"Yes"	0.5
19	0.817917675544794	19	29	"Sleep"	"Yes"	0.5
20	0.798665439484584	16	29	"Sleep"	"Yes"	0.5
21	0.805	16	29	"Sleep"	"Yes"	0.5
22	0.770405836753306	14	29	"Sleep"	"Yes"	0.5
23	0.884722222222222	14	29	"Sleep"	"Yes"	0.5
24	0.78203374373005	14	29	"Sleep"	"Yes"	0.5
25	0.776819923371648	13	29	"Sleep"	"Yes"	0.5
26	0.782407407407407	14	29	"Sleep"	"Yes"	0.5
27	0.827727272727273	18	29	"Sleep"	"Yes"	0.5
28	0.719562243502052	17	29	"Sleep"	"Yes"	0.5
29	0.870833333333333	20	29	"Sleep"	"Yes"	0.5
30	0.776241679467486	14	29	"Sleep"	"Yes"	0.5
1	0.761259079903148	11	30	"Sleep"	"Yes"	0.5
2	0.929113323850166	16	30	"Sleep"	"Yes"	0.5
3	0.814772204325817	13	30	"Sleep"	"Yes"	0.5
4	0.867464335020709	17	30	"Sleep"	"Yes"	0.5
5	0.840677966101695	12	30	"Sleep"	"Yes"	0.5
6	0.792293233082707	16	30	"Sleep"	"Yes"	0.5
7	0.80968045112782	12	30	"Sleep"	"Yes"	0.5
8	0.82843137254902	13	30	"Sleep"	"Yes"	0.5
9	0.826757369614513	17	30	"Sleep"	"Yes"	0.5
10	0.770206766917293	13	30	"Sleep"	"Yes"	0.5
11	0.81109022556391	15	30	"Sleep"	"Yes"	0.5
12	0.794545454545455	16	30	"Sleep"	"Yes"	0.5
13	0.796969696969697	17	30	"Sleep"	"Yes"	0.5
14	0.801411290322581	20	30	"Sleep"	"Yes"	0.5
15	0.804116222760291	15	30	"Sleep"	"Yes"	0.5
16	0.773351648351648	17	30	"Sleep"	"Yes"	0.5
17	0.811936339522546	20	30	"Sleep"	"Yes"	0.5
18	0.779797514956282	16	30	"Sleep"	"Yes"	0.5
19	0.882407407407407	14	30	"Sleep"	"Yes"	0.5
20	0.786682808716707	15	30	"Sleep"	"Yes"	0.5
21	0.791992636907501	11	30	"Sleep"	"Yes"	0.5
22	0.766073871409029	16	30	"Sleep"	"Yes"	0.5
23	0.807727272727273	16	30	"Sleep"	"Yes"	0.5
24	0.928912466843501	16	30	"Sleep"	"Yes"	0.5
25	0.906944444444444	12	30	"Sleep"	"Yes"	0.5
26	0.765977443609023	20	30	"Sleep"	"Yes"	0.5
27	0.826876513317191	16	30	"Sleep"	"Yes"	0.5
28	0.767647058823529	19	30	"Sleep"	"Yes"	0.5
29	0.796522556390977	13	30	"Sleep"	"Yes"	0.5
30	0.790659080132764	13	30	"Sleep"	"Yes"	0.5
1	0.597560975609756	1	1	"Sleep"	"Yes"	0.7
2	0.597202797202797	1	1	"Sleep"	"Yes"	0.7
3	0.591938405797101	1	1	"Sleep"	"Yes"	0.7
4	0.6	1	1	"Sleep"	"Yes"	0.7
5	0.647058823529412	1	1	"Sleep"	"Yes"	0.7
6	0.720957799905168	1	1	"Sleep"	"Yes"	0.7
7	0.586533902323376	1	1	"Sleep"	"Yes"	0.7
8	0.628205128205128	1	1	"Sleep"	"Yes"	0.7
9	0.603240740740741	1	1	"Sleep"	"Yes"	0.7
10	0.627659574468085	1	1	"Sleep"	"Yes"	0.7
11	0.635135135135135	1	1	"Sleep"	"Yes"	0.7
12	0.5	0	1	"Sleep"	"Yes"	0.7
13	0.545362903225806	1	1	"Sleep"	"Yes"	0.7
14	0.602941176470588	1	1	"Sleep"	"Yes"	0.7
15	0.611111111111111	1	1	"Sleep"	"Yes"	0.7
16	0.567312348668281	1	1	"Sleep"	"Yes"	0.7
17	0.602490421455939	1	1	"Sleep"	"Yes"	0.7
18	0.628240740740741	1	1	"Sleep"	"Yes"	0.7
19	0.635135135135135	1	1	"Sleep"	"Yes"	0.7
20	0.647165532879819	1	1	"Sleep"	"Yes"	0.7
21	0.613015399900646	1	1	"Sleep"	"Yes"	0.7
22	0.568681318681319	1	1	"Sleep"	"Yes"	0.7
23	0.615686274509804	1	1	"Sleep"	"Yes"	0.7
24	0.578477443609023	1	1	"Sleep"	"Yes"	0.7
25	0.577941176470588	1	1	"Sleep"	"Yes"	0.7
26	0.594673123486683	1	1	"Sleep"	"Yes"	0.7
27	0.6375	1	1	"Sleep"	"Yes"	0.7
28	0.641358869129047	1	1	"Sleep"	"Yes"	0.7
29	0.6625	1	1	"Sleep"	"Yes"	0.7
30	0.582312925170068	1	1	"Sleep"	"Yes"	0.7
1	0.684678522571819	2	2	"Sleep"	"Yes"	0.7
2	0.607021791767554	2	2	"Sleep"	"Yes"	0.7
3	0.717948717948718	2	2	"Sleep"	"Yes"	0.7
4	0.730769230769231	2	2	"Sleep"	"Yes"	0.7
5	0.682926829268293	2	2	"Sleep"	"Yes"	0.7
6	0.64945652173913	2	2	"Sleep"	"Yes"	0.7
7	0.684782608695652	2	2	"Sleep"	"Yes"	0.7
8	0.754166666666667	2	2	"Sleep"	"Yes"	0.7
9	0.641666666666667	2	2	"Sleep"	"Yes"	0.7
10	0.715659340659341	2	2	"Sleep"	"Yes"	0.7
11	0.702152014652015	2	2	"Sleep"	"Yes"	0.7
12	0.642241379310345	2	2	"Sleep"	"Yes"	0.7
13	0.694673123486683	2	2	"Sleep"	"Yes"	0.7
14	0.639112903225806	2	2	"Sleep"	"Yes"	0.7
15	0.630507662835249	2	2	"Sleep"	"Yes"	0.7
16	0.684065934065934	2	2	"Sleep"	"Yes"	0.7
17	0.692592592592593	2	2	"Sleep"	"Yes"	0.7
18	0.747583985273815	2	2	"Sleep"	"Yes"	0.7
19	0.669037458511143	2	2	"Sleep"	"Yes"	0.7
20	0.699273607748184	2	2	"Sleep"	"Yes"	0.7
21	0.608242753623188	2	2	"Sleep"	"Yes"	0.7
22	0.663461538461538	2	2	"Sleep"	"Yes"	0.7
23	0.696042337781868	2	2	"Sleep"	"Yes"	0.7
24	0.646551724137931	2	2	"Sleep"	"Yes"	0.7
25	0.658796296296296	2	2	"Sleep"	"Yes"	0.7
26	0.669907407407407	2	2	"Sleep"	"Yes"	0.7
27	0.675	2	2	"Sleep"	"Yes"	0.7
28	0.707954545454546	2	2	"Sleep"	"Yes"	0.7
29	0.725095785440613	2	2	"Sleep"	"Yes"	0.7
30	0.709116541353383	2	2	"Sleep"	"Yes"	0.7
1	0.726757369614512	3	3	"Sleep"	"Yes"	0.7
2	0.729624542124542	3	3	"Sleep"	"Yes"	0.7
3	0.744090909090909	3	3	"Sleep"	"Yes"	0.7
4	0.778496168582375	3	3	"Sleep"	"Yes"	0.7
5	0.698308270676692	3	3	"Sleep"	"Yes"	0.7
6	0.710144927536232	3	3	"Sleep"	"Yes"	0.7
7	0.727437641723356	3	3	"Sleep"	"Yes"	0.7
8	0.737731481481481	3	3	"Sleep"	"Yes"	0.7
9	0.718055555555556	3	3	"Sleep"	"Yes"	0.7
10	0.710052157420578	3	3	"Sleep"	"Yes"	0.7
11	0.751388888888889	3	3	"Sleep"	"Yes"	0.7
12	0.762683736367947	3	3	"Sleep"	"Yes"	0.7
13	0.689189189189189	3	3	"Sleep"	"Yes"	0.7
14	0.745920745920746	3	3	"Sleep"	"Yes"	0.7
15	0.770681818181818	3	3	"Sleep"	"Yes"	0.7
16	0.704980842911877	3	3	"Sleep"	"Yes"	0.7
17	0.741404358353511	3	3	"Sleep"	"Yes"	0.7
18	0.682082324455206	3	3	"Sleep"	"Yes"	0.7
19	0.675824175824176	3	3	"Sleep"	"Yes"	0.7
20	0.70625	3	3	"Sleep"	"Yes"	0.7
21	0.745210727969349	3	3	"Sleep"	"Yes"	0.7
22	0.689090909090909	3	3	"Sleep"	"Yes"	0.7
23	0.739687055476529	3	3	"Sleep"	"Yes"	0.7
24	0.694642010431484	3	3	"Sleep"	"Yes"	0.7
25	0.643543956043956	3	3	"Sleep"	"Yes"	0.7
26	0.620098039215686	3	3	"Sleep"	"Yes"	0.7
27	0.76323055683387	3	3	"Sleep"	"Yes"	0.7
28	0.651550751879699	3	3	"Sleep"	"Yes"	0.7
29	0.713425925925926	3	3	"Sleep"	"Yes"	0.7
30	0.721264367816092	3	3	"Sleep"	"Yes"	0.7
1	0.702777777777778	4	4	"Sleep"	"Yes"	0.7
2	0.753061224489796	4	4	"Sleep"	"Yes"	0.7
3	0.805216165413534	4	4	"Sleep"	"Yes"	0.7
4	0.773777173913043	4	4	"Sleep"	"Yes"	0.7
5	0.727272727272727	4	4	"Sleep"	"Yes"	0.7
6	0.626107226107226	4	4	"Sleep"	"Yes"	0.7
7	0.735897435897436	4	4	"Sleep"	"Yes"	0.7
8	0.795362903225806	4	4	"Sleep"	"Yes"	0.7
9	0.741379310344828	4	4	"Sleep"	"Yes"	0.7
10	0.77027027027027	4	4	"Sleep"	"Yes"	0.7
11	0.665534420289855	4	4	"Sleep"	"Yes"	0.7
12	0.756704980842912	4	4	"Sleep"	"Yes"	0.7
13	0.700980392156863	4	4	"Sleep"	"Yes"	0.7
14	0.753994360902256	4	4	"Sleep"	"Yes"	0.7
15	0.780145278450363	3	4	"Sleep"	"Yes"	0.7
16	0.76421568627451	4	4	"Sleep"	"Yes"	0.7
17	0.765507518796993	4	4	"Sleep"	"Yes"	0.7
18	0.797916666666667	4	4	"Sleep"	"Yes"	0.7
19	0.695812241141279	4	4	"Sleep"	"Yes"	0.7
20	0.717337307501242	4	4	"Sleep"	"Yes"	0.7
21	0.758333333333333	4	4	"Sleep"	"Yes"	0.7
22	0.776363636363636	4	4	"Sleep"	"Yes"	0.7
23	0.826507132995858	4	4	"Sleep"	"Yes"	0.7
24	0.788417692658459	4	4	"Sleep"	"Yes"	0.7
25	0.7328125	4	4	"Sleep"	"Yes"	0.7
26	0.779057859703021	4	4	"Sleep"	"Yes"	0.7
27	0.770909090909091	4	4	"Sleep"	"Yes"	0.7
28	0.706053268765133	4	4	"Sleep"	"Yes"	0.7
29	0.697916666666667	4	4	"Sleep"	"Yes"	0.7
30	0.785956416464891	4	4	"Sleep"	"Yes"	0.7
1	0.811996206733049	5	5	"Sleep"	"Yes"	0.7
2	0.843055555555556	5	5	"Sleep"	"Yes"	0.7
3	0.700549450549451	5	5	"Sleep"	"Yes"	0.7
4	0.637641723356009	5	5	"Sleep"	"Yes"	0.7
5	0.758699633699634	5	5	"Sleep"	"Yes"	0.7
6	0.69895880488909	5	5	"Sleep"	"Yes"	0.7
7	0.741683467741935	5	5	"Sleep"	"Yes"	0.7
8	0.75181598062954	5	5	"Sleep"	"Yes"	0.7
9	0.788232600732601	5	5	"Sleep"	"Yes"	0.7
10	0.830842391304348	5	5	"Sleep"	"Yes"	0.7
11	0.806306306306306	5	5	"Sleep"	"Yes"	0.7
12	0.782808716707022	5	5	"Sleep"	"Yes"	0.7
13	0.781822344322344	5	5	"Sleep"	"Yes"	0.7
14	0.764580369843528	5	5	"Sleep"	"Yes"	0.7
15	0.798834498834499	5	5	"Sleep"	"Yes"	0.7
16	0.712640977443609	5	5	"Sleep"	"Yes"	0.7
17	0.784539473684211	5	5	"Sleep"	"Yes"	0.7
18	0.700460829493088	5	5	"Sleep"	"Yes"	0.7
19	0.784020862968231	5	5	"Sleep"	"Yes"	0.7
20	0.795691609977324	5	5	"Sleep"	"Yes"	0.7
21	0.775757575757576	5	5	"Sleep"	"Yes"	0.7
22	0.765398550724638	5	5	"Sleep"	"Yes"	0.7
23	0.772030651340996	5	5	"Sleep"	"Yes"	0.7
24	0.720514112903226	5	5	"Sleep"	"Yes"	0.7
25	0.784558823529412	5	5	"Sleep"	"Yes"	0.7
26	0.573015873015873	4	5	"Sleep"	"Yes"	0.7
27	0.713299585826047	5	5	"Sleep"	"Yes"	0.7
28	0.806390977443609	5	5	"Sleep"	"Yes"	0.7
29	0.790681818181818	5	5	"Sleep"	"Yes"	0.7
30	0.744902797534376	5	5	"Sleep"	"Yes"	0.7
1	0.819108582266477	6	6	"Sleep"	"Yes"	0.7
2	0.787506400409626	6	6	"Sleep"	"Yes"	0.7
3	0.720430107526882	6	6	"Sleep"	"Yes"	0.7
4	0.797462406015038	6	6	"Sleep"	"Yes"	0.7
5	0.764164648910412	6	6	"Sleep"	"Yes"	0.7
6	0.748355263157895	6	6	"Sleep"	"Yes"	0.7
7	0.757596371882086	6	6	"Sleep"	"Yes"	0.7
8	0.742176870748299	6	6	"Sleep"	"Yes"	0.7
9	0.763888888888889	6	6	"Sleep"	"Yes"	0.7
10	0.785714285714286	6	6	"Sleep"	"Yes"	0.7
11	0.802036761053154	6	6	"Sleep"	"Yes"	0.7
12	0.820588235294118	6	6	"Sleep"	"Yes"	0.7
13	0.76993006993007	6	6	"Sleep"	"Yes"	0.7
14	0.644230769230769	6	6	"Sleep"	"Yes"	0.7
15	0.761043233082707	6	6	"Sleep"	"Yes"	0.7
16	0.771389769126302	6	6	"Sleep"	"Yes"	0.7
17	0.640825035561878	6	6	"Sleep"	"Yes"	0.7
18	0.718349928876245	6	6	"Sleep"	"Yes"	0.7
19	0.793504030346136	6	6	"Sleep"	"Yes"	0.7
20	0.864864864864865	6	6	"Sleep"	"Yes"	0.7
21	0.730909090909091	6	6	"Sleep"	"Yes"	0.7
22	0.873323754789272	6	6	"Sleep"	"Yes"	0.7
23	0.71156462585034	6	6	"Sleep"	"Yes"	0.7
24	0.750457875457875	6	6	"Sleep"	"Yes"	0.7
25	0.745851114272167	6	6	"Sleep"	"Yes"	0.7
26	0.752542372881356	6	6	"Sleep"	"Yes"	0.7
27	0.805798435342844	6	6	"Sleep"	"Yes"	0.7
28	0.706818181818182	6	6	"Sleep"	"Yes"	0.7
29	0.8	6	6	"Sleep"	"Yes"	0.7
30	0.75	6	6	"Sleep"	"Yes"	0.7
1	0.801456766917293	7	7	"Sleep"	"Yes"	0.7
2	0.733137166138524	7	7	"Sleep"	"Yes"	0.7
3	0.784545454545455	7	7	"Sleep"	"Yes"	0.7
4	0.72481684981685	7	7	"Sleep"	"Yes"	0.7
5	0.71875	7	7	"Sleep"	"Yes"	0.7
6	0.805594405594406	7	7	"Sleep"	"Yes"	0.7
7	0.62375533428165	7	7	"Sleep"	"Yes"	0.7
8	0.775421796625627	7	7	"Sleep"	"Yes"	0.7
9	0.819270833333333	7	7	"Sleep"	"Yes"	0.7
10	0.811217510259918	7	7	"Sleep"	"Yes"	0.7
11	0.713709677419355	7	7	"Sleep"	"Yes"	0.7
12	0.795787545787546	7	7	"Sleep"	"Yes"	0.7
13	0.798611111111111	7	7	"Sleep"	"Yes"	0.7
14	0.863916548127074	7	7	"Sleep"	"Yes"	0.7
15	0.745007680491551	7	7	"Sleep"	"Yes"	0.7
16	0.74953007518797	7	7	"Sleep"	"Yes"	0.7
17	0.791203703703704	7	7	"Sleep"	"Yes"	0.7
18	0.746794871794872	7	7	"Sleep"	"Yes"	0.7
19	0.82421340629275	7	7	"Sleep"	"Yes"	0.7
20	0.745929118773946	7	7	"Sleep"	"Yes"	0.7
21	0.705016106764841	7	7	"Sleep"	"Yes"	0.7
22	0.764492753623188	7	7	"Sleep"	"Yes"	0.7
23	0.788063909774436	7	7	"Sleep"	"Yes"	0.7
24	0.805827505827506	7	7	"Sleep"	"Yes"	0.7
25	0.859727443609023	7	7	"Sleep"	"Yes"	0.7
26	0.616487455197133	7	7	"Sleep"	"Yes"	0.7
27	0.853250915750916	7	7	"Sleep"	"Yes"	0.7
28	0.695571095571096	7	7	"Sleep"	"Yes"	0.7
29	0.825581395348837	7	7	"Sleep"	"Yes"	0.7
30	0.842164855072464	7	7	"Sleep"	"Yes"	0.7
1	0.737229636447308	8	8	"Sleep"	"Yes"	0.7
2	0.769545454545455	8	8	"Sleep"	"Yes"	0.7
3	0.796852300242131	8	8	"Sleep"	"Yes"	0.7
4	0.822675736961451	8	8	"Sleep"	"Yes"	0.7
5	0.789346246973366	8	8	"Sleep"	"Yes"	0.7
6	0.670629370629371	8	8	"Sleep"	"Yes"	0.7
7	0.725874125874126	8	8	"Sleep"	"Yes"	0.7
8	0.796037296037296	8	8	"Sleep"	"Yes"	0.7
9	0.75356649792913	8	8	"Sleep"	"Yes"	0.7
10	0.6875	6	8	"Sleep"	"Yes"	0.7
11	0.8296853625171	8	8	"Sleep"	"Yes"	0.7
12	0.821599616858238	8	8	"Sleep"	"Yes"	0.7
13	0.830839002267574	8	8	"Sleep"	"Yes"	0.7
14	0.792101341281669	8	8	"Sleep"	"Yes"	0.7
15	0.876197318007663	8	8	"Sleep"	"Yes"	0.7
16	0.785917496443812	8	8	"Sleep"	"Yes"	0.7
17	0.75588768115942	8	8	"Sleep"	"Yes"	0.7
18	0.642659917165209	8	8	"Sleep"	"Yes"	0.7
19	0.807598039215686	7	8	"Sleep"	"Yes"	0.7
20	0.757048872180451	8	8	"Sleep"	"Yes"	0.7
21	0.743310657596372	8	8	"Sleep"	"Yes"	0.7
22	0.743818681318681	8	8	"Sleep"	"Yes"	0.7
23	0.581555239449976	8	8	"Sleep"	"Yes"	0.7
24	0.747984826932195	8	8	"Sleep"	"Yes"	0.7
25	0.742630385487528	8	8	"Sleep"	"Yes"	0.7
26	0.795029639762882	8	8	"Sleep"	"Yes"	0.7
27	0.829887218045113	8	8	"Sleep"	"Yes"	0.7
28	0.673123486682809	8	8	"Sleep"	"Yes"	0.7
29	0.753753026634383	8	8	"Sleep"	"Yes"	0.7
30	0.798305860805861	8	8	"Sleep"	"Yes"	0.7
1	0.757183908045977	9	9	"Sleep"	"Yes"	0.7
2	0.753434065934066	9	9	"Sleep"	"Yes"	0.7
3	0.801360544217687	9	9	"Sleep"	"Yes"	0.7
4	0.767156862745098	7	9	"Sleep"	"Yes"	0.7
5	0.764351851851852	9	9	"Sleep"	"Yes"	0.7
6	0.697078544061303	9	9	"Sleep"	"Yes"	0.7
7	0.764033780427223	8	9	"Sleep"	"Yes"	0.7
8	0.748626373626374	9	9	"Sleep"	"Yes"	0.7
9	0.768438697318008	9	9	"Sleep"	"Yes"	0.7
10	0.724242424242424	9	9	"Sleep"	"Yes"	0.7
11	0.720662678324896	9	9	"Sleep"	"Yes"	0.7
12	0.782517482517483	9	9	"Sleep"	"Yes"	0.7
13	0.798601398601399	9	9	"Sleep"	"Yes"	0.7
14	0.699146514935989	9	9	"Sleep"	"Yes"	0.7
15	0.715686274509804	9	9	"Sleep"	"Yes"	0.7
16	0.726150121065375	9	9	"Sleep"	"Yes"	0.7
17	0.787087912087912	9	9	"Sleep"	"Yes"	0.7
18	0.718055555555556	9	9	"Sleep"	"Yes"	0.7
19	0.763736263736264	9	9	"Sleep"	"Yes"	0.7
20	0.825356649792913	9	9	"Sleep"	"Yes"	0.7
21	0.839814814814815	9	9	"Sleep"	"Yes"	0.7
22	0.704557091653866	9	9	"Sleep"	"Yes"	0.7
23	0.847319347319347	9	9	"Sleep"	"Yes"	0.7
24	0.710722610722611	9	9	"Sleep"	"Yes"	0.7
25	0.790842153704556	9	9	"Sleep"	"Yes"	0.7
26	0.67972027972028	8	9	"Sleep"	"Yes"	0.7
27	0.775622605363985	9	9	"Sleep"	"Yes"	0.7
28	0.721334586466165	9	9	"Sleep"	"Yes"	0.7
29	0.853383458646617	9	9	"Sleep"	"Yes"	0.7
30	0.725503663003663	9	9	"Sleep"	"Yes"	0.7
1	0.757407407407407	10	10	"Sleep"	"Yes"	0.7
2	0.786590909090909	10	10	"Sleep"	"Yes"	0.7
3	0.82124943000456	10	10	"Sleep"	"Yes"	0.7
4	0.833572796934866	10	10	"Sleep"	"Yes"	0.7
5	0.824128564961521	10	10	"Sleep"	"Yes"	0.7
6	0.74093137254902	10	10	"Sleep"	"Yes"	0.7
7	0.857273141814865	10	10	"Sleep"	"Yes"	0.7
8	0.797668997668998	10	10	"Sleep"	"Yes"	0.7
9	0.727596017069701	10	10	"Sleep"	"Yes"	0.7
10	0.751157407407407	10	10	"Sleep"	"Yes"	0.7
11	0.774074074074074	10	10	"Sleep"	"Yes"	0.7
12	0.719562243502052	10	10	"Sleep"	"Yes"	0.7
13	0.764381040036816	10	10	"Sleep"	"Yes"	0.7
14	0.783409090909091	10	10	"Sleep"	"Yes"	0.7
15	0.801926691729323	10	10	"Sleep"	"Yes"	0.7
16	0.788063909774436	10	10	"Sleep"	"Yes"	0.7
17	0.759057971014493	10	10	"Sleep"	"Yes"	0.7
18	0.863095238095238	10	10	"Sleep"	"Yes"	0.7
19	0.816494360902256	10	10	"Sleep"	"Yes"	0.7
20	0.904761904761905	10	10	"Sleep"	"Yes"	0.7
21	0.842857142857143	9	10	"Sleep"	"Yes"	0.7
22	0.808836996336996	10	10	"Sleep"	"Yes"	0.7
23	0.747747747747748	10	10	"Sleep"	"Yes"	0.7
24	0.81891394385642	10	10	"Sleep"	"Yes"	0.7
25	0.833870225494708	10	10	"Sleep"	"Yes"	0.7
26	0.749654855039116	10	10	"Sleep"	"Yes"	0.7
27	0.745909090909091	10	10	"Sleep"	"Yes"	0.7
28	0.85020708697653	10	10	"Sleep"	"Yes"	0.7
29	0.793006993006993	10	10	"Sleep"	"Yes"	0.7
30	0.664158686730506	10	10	"Sleep"	"Yes"	0.7
1	0.750847457627119	11	11	"Sleep"	"Yes"	0.7
2	0.76271186440678	11	11	"Sleep"	"Yes"	0.7
3	0.796195652173913	11	11	"Sleep"	"Yes"	0.7
4	0.658368895211001	11	11	"Sleep"	"Yes"	0.7
5	0.851590909090909	11	11	"Sleep"	"Yes"	0.7
6	0.71455938697318	11	11	"Sleep"	"Yes"	0.7
7	0.778545826932924	11	11	"Sleep"	"Yes"	0.7
8	0.866998577524893	11	11	"Sleep"	"Yes"	0.7
9	0.772727272727273	11	11	"Sleep"	"Yes"	0.7
