"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
2	0.940308095706326	6	6	"Churn"	"No"	0
3	0.944569791910217	6	6	"Churn"	"No"	0
4	0.936649380217556	6	6	"Churn"	"No"	0
5	0.940798195943351	6	6	"Churn"	"No"	0
6	0.929475826204921	6	6	"Churn"	"No"	0
7	0.924393920918735	6	6	"Churn"	"No"	0
8	0.9064581924599	6	6	"Churn"	"No"	0
9	0.940096424266774	6	6	"Churn"	"No"	0
10	0.936056802367216	6	6	"Churn"	"No"	0
11	0.909855289421158	6	6	"Churn"	"No"	0
12	0.938556430800827	6	6	"Churn"	"No"	0
13	0.926200576583687	6	6	"Churn"	"No"	0
14	0.906669014768752	6	6	"Churn"	"No"	0
15	0.92939190580098	6	6	"Churn"	"No"	0
16	0.930401039642441	6	6	"Churn"	"No"	0
17	0.901640469061876	6	6	"Churn"	"No"	0
18	0.913731809882145	6	6	"Churn"	"No"	0
19	0.937534783708576	6	6	"Churn"	"No"	0
20	0.917364798426745	6	6	"Churn"	"No"	0
21	0.936130293003405	6	6	"Churn"	"No"	0
22	0.897838787712812	6	6	"Churn"	"No"	0
23	0.925184625713327	6	6	"Churn"	"No"	0
24	0.897022064287741	6	6	"Churn"	"No"	0
25	0.948050959995574	6	6	"Churn"	"No"	0
26	0.903799392097264	6	6	"Churn"	"No"	0
27	0.909897280186059	6	6	"Churn"	"No"	0
28	0.899322957882705	6	6	"Churn"	"No"	0
29	0.920790346907994	6	6	"Churn"	"No"	0
30	0.909425502325804	6	6	"Churn"	"No"	0
1	0.927049649353933	7	7	"Churn"	"No"	0
2	0.938484398216939	7	7	"Churn"	"No"	0
3	0.913489536223624	7	7	"Churn"	"No"	0
4	0.919013140252078	7	7	"Churn"	"No"	0
5	0.943100177080698	7	7	"Churn"	"No"	0
6	0.944718651075651	7	7	"Churn"	"No"	0
7	0.910724431818182	7	7	"Churn"	"No"	0
8	0.919639772713736	7	7	"Churn"	"No"	0
9	0.91812509230542	7	7	"Churn"	"No"	0
10	0.949119083481674	7	7	"Churn"	"No"	0
11	0.900117289837438	7	7	"Churn"	"No"	0
12	0.931581550314956	7	7	"Churn"	"No"	0
13	0.909544854502669	7	7	"Churn"	"No"	0
14	0.931337629694927	7	7	"Churn"	"No"	0
15	0.916533758639022	7	7	"Churn"	"No"	0
16	0.903467127032082	7	7	"Churn"	"No"	0
17	0.919008696074621	7	7	"Churn"	"No"	0
18	0.914677950772014	7	7	"Churn"	"No"	0
19	0.939577975216273	7	7	"Churn"	"No"	0
20	0.933194996492869	7	7	"Churn"	"No"	0
21	0.926321780925879	7	7	"Churn"	"No"	0
22	0.925968384984778	7	7	"Churn"	"No"	0
23	0.939745705727734	7	7	"Churn"	"No"	0
24	0.905736228752019	7	7	"Churn"	"No"	0
25	0.92166822539163	7	7	"Churn"	"No"	0
26	0.956978307017874	7	7	"Churn"	"No"	0
27	0.936114356056324	7	7	"Churn"	"No"	0
28	0.917608154683487	7	7	"Churn"	"No"	0
29	0.900627367424242	7	7	"Churn"	"No"	0
30	0.891208791208791	7	7	"Churn"	"No"	0
1	0.940432235514203	8	8	"Churn"	"No"	0
2	0.932925741419298	8	8	"Churn"	"No"	0
3	0.935291616469421	8	8	"Churn"	"No"	0
4	0.894612553541596	8	8	"Churn"	"No"	0
5	0.92035236660733	8	8	"Churn"	"No"	0
6	0.93701418662205	8	8	"Churn"	"No"	0
7	0.883541478129713	8	8	"Churn"	"No"	0
8	0.935043700227029	8	8	"Churn"	"No"	0
9	0.928888494318182	8	8	"Churn"	"No"	0
10	0.91448979120473	8	8	"Churn"	"No"	0
11	0.941247042730443	8	8	"Churn"	"No"	0
12	0.932915273132664	8	8	"Churn"	"No"	0
13	0.92108491208941	8	8	"Churn"	"No"	0
14	0.893211844050259	8	8	"Churn"	"No"	0
15	0.911907679738562	8	8	"Churn"	"No"	0
16	0.911568894001185	8	8	"Churn"	"No"	0
17	0.911963264422281	8	8	"Churn"	"No"	0
18	0.912530092857962	8	8	"Churn"	"No"	0
19	0.909442862758645	8	8	"Churn"	"No"	0
20	0.948736392845154	8	8	"Churn"	"No"	0
21	0.911414344765149	8	8	"Churn"	"No"	0
22	0.939336877861468	8	8	"Churn"	"No"	0
23	0.934666041959498	8	8	"Churn"	"No"	0
24	0.913040682721534	8	8	"Churn"	"No"	0
25	0.927940079205648	8	8	"Churn"	"No"	0
26	0.934946175779729	8	8	"Churn"	"No"	0
27	0.917779788838612	8	8	"Churn"	"No"	0
28	0.902921938993826	8	8	"Churn"	"No"	0
29	0.91541006356326	8	8	"Churn"	"No"	0
30	0.945418828151651	8	8	"Churn"	"No"	0
1	0.941560989830356	9	9	"Churn"	"No"	0
2	0.915810853986946	9	9	"Churn"	"No"	0
3	0.942730062820697	9	9	"Churn"	"No"	0
4	0.930441898527005	9	9	"Churn"	"No"	0
5	0.915621151477833	9	9	"Churn"	"No"	0
6	0.926799051782672	9	9	"Churn"	"No"	0
7	0.947421825873206	9	9	"Churn"	"No"	0
8	0.923889720558882	9	9	"Churn"	"No"	0
9	0.944618931667667	9	9	"Churn"	"No"	0
10	0.933285561601244	9	9	"Churn"	"No"	0
11	0.917648623782022	9	9	"Churn"	"No"	0
12	0.953031437125748	9	9	"Churn"	"No"	0
13	0.915252071060918	9	9	"Churn"	"No"	0
14	0.929640151515152	9	9	"Churn"	"No"	0
15	0.952057626461658	9	9	"Churn"	"No"	0
16	0.938695657635251	9	9	"Churn"	"No"	0
17	0.93010771780303	9	9	"Churn"	"No"	0
18	0.907108733548911	9	9	"Churn"	"No"	0
19	0.933188398756316	9	9	"Churn"	"No"	0
20	0.946126722813204	9	9	"Churn"	"No"	0
21	0.9430407239819	9	9	"Churn"	"No"	0
22	0.947336680943238	9	9	"Churn"	"No"	0
23	0.950171945701357	9	9	"Churn"	"No"	0
24	0.885619188503804	9	9	"Churn"	"No"	0
25	0.924095120726642	9	9	"Churn"	"No"	0
26	0.950726791136378	9	9	"Churn"	"No"	0
27	0.927975989653621	9	9	"Churn"	"No"	0
28	0.948269528783792	9	9	"Churn"	"No"	0
29	0.913271433850702	9	9	"Churn"	"No"	0
30	0.905473996564111	9	9	"Churn"	"No"	0
1	0.940298317347498	10	10	"Churn"	"No"	0
2	0.886979731877624	10	10	"Churn"	"No"	0
3	0.920771479982006	10	10	"Churn"	"No"	0
4	0.936862820281487	10	10	"Churn"	"No"	0
5	0.921941799455888	10	10	"Churn"	"No"	0
6	0.916256685766019	10	10	"Churn"	"No"	0
7	0.880857757906938	10	10	"Churn"	"No"	0
8	0.91589950485971	10	10	"Churn"	"No"	0
9	0.927010273776043	10	10	"Churn"	"No"	0
10	0.942193917925915	10	10	"Churn"	"No"	0
11	0.911909502262443	10	10	"Churn"	"No"	0
12	0.890190045248869	10	10	"Churn"	"No"	0
13	0.932874471854982	10	10	"Churn"	"No"	0
14	0.910980460183132	10	10	"Churn"	"No"	0
15	0.942080007436067	10	10	"Churn"	"No"	0
16	0.943264503441495	10	10	"Churn"	"No"	0
17	0.941083625093267	10	10	"Churn"	"No"	0
18	0.923974439065022	10	10	"Churn"	"No"	0
19	0.908033932135729	10	10	"Churn"	"No"	0
20	0.943384424795958	10	10	"Churn"	"No"	0
21	0.917548635925359	10	10	"Churn"	"No"	0
22	0.896324228655959	10	10	"Churn"	"No"	0
23	0.917951036917009	10	10	"Churn"	"No"	0
24	0.915805013468845	10	10	"Churn"	"No"	0
25	0.922067426108374	10	10	"Churn"	"No"	0
26	0.916027531956735	10	10	"Churn"	"No"	0
27	0.908206332101806	10	10	"Churn"	"No"	0
28	0.928693685433095	10	10	"Churn"	"No"	0
29	0.904966421989692	10	10	"Churn"	"No"	0
30	0.912805638722555	10	10	"Churn"	"No"	0
1	0.926440868263473	11	11	"Churn"	"No"	0
2	0.930108301648358	11	11	"Churn"	"No"	0
3	0.911061789772727	11	11	"Churn"	"No"	0
4	0.930367405582923	11	11	"Churn"	"No"	0
5	0.898035447362802	11	11	"Churn"	"No"	0
6	0.91197564454776	11	11	"Churn"	"No"	0
7	0.922397457057277	11	11	"Churn"	"No"	0
8	0.899418680834336	11	11	"Churn"	"No"	0
9	0.925524679362612	11	11	"Churn"	"No"	0
10	0.928485576923077	11	11	"Churn"	"No"	0
11	0.905083582834331	11	11	"Churn"	"No"	0
12	0.913679483936251	11	11	"Churn"	"No"	0
13	0.926307411667654	11	11	"Churn"	"No"	0
14	0.90140891908969	11	11	"Churn"	"No"	0
15	0.884422322775264	11	11	"Churn"	"No"	0
16	0.926255384918938	11	11	"Churn"	"No"	0
17	0.889877027044002	11	11	"Churn"	"No"	0
18	0.92395011920044	11	11	"Churn"	"No"	0
19	0.943890260001148	11	11	"Churn"	"No"	0
20	0.924769240173605	11	11	"Churn"	"No"	0
21	0.916914423463238	11	11	"Churn"	"No"	0
22	0.900985145389353	11	11	"Churn"	"No"	0
23	0.932308201058201	11	11	"Churn"	"No"	0
24	0.901251661497563	11	11	"Churn"	"No"	0
25	0.889926034598692	11	11	"Churn"	"No"	0
26	0.922316742081448	11	11	"Churn"	"No"	0
27	0.917603181880134	11	11	"Churn"	"No"	0
28	0.901547038842121	11	11	"Churn"	"No"	0
29	0.906872177750411	11	11	"Churn"	"No"	0
30	0.921707907735098	11	11	"Churn"	"No"	0
1	0.925053298016668	12	12	"Churn"	"No"	0
2	0.922710002235005	12	12	"Churn"	"No"	0
3	0.883910953706046	12	12	"Churn"	"No"	0
4	0.901939655172414	12	12	"Churn"	"No"	0
5	0.902697379802254	12	12	"Churn"	"No"	0
6	0.916630527711351	12	12	"Churn"	"No"	0
7	0.894191585834816	12	12	"Churn"	"No"	0
8	0.938627751714183	12	12	"Churn"	"No"	0
9	0.933219769616544	12	12	"Churn"	"No"	0
10	0.937715614703792	12	12	"Churn"	"No"	0
11	0.94149284667707	12	12	"Churn"	"No"	0
12	0.937590282749871	12	12	"Churn"	"No"	0
13	0.888408625125365	12	12	"Churn"	"No"	0
14	0.904174045029092	12	12	"Churn"	"No"	0
15	0.88256904445429	12	12	"Churn"	"No"	0
16	0.928624001996008	12	12	"Churn"	"No"	0
17	0.933843815758709	12	12	"Churn"	"No"	0
18	0.914973316912972	12	12	"Churn"	"No"	0
19	0.934252466481154	12	12	"Churn"	"No"	0
20	0.869345564958977	12	12	"Churn"	"No"	0
21	0.894803503787879	12	12	"Churn"	"No"	0
22	0.911726974830928	12	12	"Churn"	"No"	0
23	0.900966816367265	12	12	"Churn"	"No"	0
24	0.944398387157554	12	12	"Churn"	"No"	0
25	0.854013010081048	12	12	"Churn"	"No"	0
26	0.885565896336575	12	12	"Churn"	"No"	0
27	0.910581912527798	12	12	"Churn"	"No"	0
28	0.918730717285985	12	12	"Churn"	"No"	0
29	0.916836686438502	12	12	"Churn"	"No"	0
30	0.88124756629109	12	12	"Churn"	"No"	0
1	0.910532428632557	13	13	"Churn"	"No"	0
2	0.866716566866267	13	13	"Churn"	"No"	0
3	0.939711569977057	13	13	"Churn"	"No"	0
4	0.917163319166863	13	13	"Churn"	"No"	0
5	0.920285724906142	13	13	"Churn"	"No"	0
6	0.888238573021182	13	13	"Churn"	"No"	0
7	0.925667221488837	13	13	"Churn"	"No"	0
8	0.909596045472211	13	13	"Churn"	"No"	0
9	0.895549310237667	13	13	"Churn"	"No"	0
10	0.89875142882265	13	13	"Churn"	"No"	0
11	0.929595579185743	13	13	"Churn"	"No"	0
12	0.885995523159043	13	13	"Churn"	"No"	0
13	0.917105452771835	13	13	"Churn"	"No"	0
14	0.900800505080587	13	13	"Churn"	"No"	0
15	0.919424063683882	13	13	"Churn"	"No"	0
16	0.89821386524942	13	13	"Churn"	"No"	0
17	0.910294681820362	13	13	"Churn"	"No"	0
18	0.909145951764271	13	13	"Churn"	"No"	0
19	0.950316258004061	13	13	"Churn"	"No"	0
20	0.905704933364508	13	13	"Churn"	"No"	0
21	0.918862520458265	13	13	"Churn"	"No"	0
22	0.939342312314917	13	13	"Churn"	"No"	0
23	0.885877814318239	13	13	"Churn"	"No"	0
24	0.927016591251885	13	13	"Churn"	"No"	0
25	0.903831070889894	13	13	"Churn"	"No"	0
26	0.913395422824302	13	13	"Churn"	"No"	0
27	0.908479498643433	13	13	"Churn"	"No"	0
28	0.910248363117216	13	13	"Churn"	"No"	0
29	0.913870286576169	13	13	"Churn"	"No"	0
30	0.915850602115044	13	13	"Churn"	"No"	0
1	0.905064032484773	14	14	"Churn"	"No"	0
2	0.880558802899228	14	14	"Churn"	"No"	0
3	0.890088572854291	14	14	"Churn"	"No"	0
4	0.866155189620758	14	14	"Churn"	"No"	0
5	0.899327147298873	14	14	"Churn"	"No"	0
6	0.925728956537686	14	14	"Churn"	"No"	0
7	0.907990561484421	14	14	"Churn"	"No"	0
8	0.912338850029376	14	14	"Churn"	"No"	0
9	0.913348021967181	14	14	"Churn"	"No"	0
10	0.876300835273175	14	14	"Churn"	"No"	0
11	0.90843602014797	14	14	"Churn"	"No"	0
12	0.924298032019386	14	14	"Churn"	"No"	0
13	0.901932212862789	14	14	"Churn"	"No"	0
14	0.889231981743539	14	14	"Churn"	"No"	0
15	0.908295109503198	14	14	"Churn"	"No"	0
16	0.925858191287879	13	14	"Churn"	"No"	0
17	0.92404826546003	14	14	"Churn"	"No"	0
18	0.91108138238573	14	14	"Churn"	"No"	0
19	0.927669660678643	14	14	"Churn"	"No"	0
20	0.884188833430617	14	14	"Churn"	"No"	0
21	0.870702345309381	14	14	"Churn"	"No"	0
22	0.897362762458892	14	14	"Churn"	"No"	0
23	0.890870378575297	14	14	"Churn"	"No"	0
24	0.908328893404537	14	14	"Churn"	"No"	0
25	0.866434086222606	14	14	"Churn"	"No"	0
26	0.865512547348485	14	14	"Churn"	"No"	0
27	0.90372380239521	14	14	"Churn"	"No"	0
28	0.91626991838321	14	14	"Churn"	"No"	0
29	0.922010316032735	14	14	"Churn"	"No"	0
30	0.907085828343313	14	14	"Churn"	"No"	0
1	0.904322355142027	14	15	"Churn"	"No"	0
2	0.901695074755032	15	15	"Churn"	"No"	0
3	0.899567898908442	15	15	"Churn"	"No"	0
4	0.886702324085435	15	15	"Churn"	"No"	0
5	0.879462977823634	15	15	"Churn"	"No"	0
6	0.953994978585142	14	15	"Churn"	"No"	0
7	0.878582879906724	15	15	"Churn"	"No"	0
8	0.9112356604392	15	15	"Churn"	"No"	0
9	0.870761270890012	15	15	"Churn"	"No"	0
10	0.873413825757576	14	15	"Churn"	"No"	0
11	0.911211836039406	15	15	"Churn"	"No"	0
12	0.903457013574661	15	15	"Churn"	"No"	0
13	0.88601960180624	15	15	"Churn"	"No"	0
14	0.894505784376531	15	15	"Churn"	"No"	0
15	0.894874526515152	15	15	"Churn"	"No"	0
16	0.878729070103378	15	15	"Churn"	"No"	0
17	0.903094893602004	15	15	"Churn"	"No"	0
18	0.882354283627733	15	15	"Churn"	"No"	0
19	0.924730015082956	15	15	"Churn"	"No"	0
20	0.921881912540412	15	15	"Churn"	"No"	0
21	0.892706029153196	15	15	"Churn"	"No"	0
22	0.904591251885369	15	15	"Churn"	"No"	0
23	0.917955125201728	14	15	"Churn"	"No"	0
24	0.926761137486213	15	15	"Churn"	"No"	0
25	0.919741766467066	14	15	"Churn"	"No"	0
26	0.909194033236912	15	15	"Churn"	"No"	0
27	0.927409968506093	15	15	"Churn"	"No"	0
28	0.891957991655877	15	15	"Churn"	"No"	0
29	0.883819168883269	14	15	"Churn"	"No"	0
30	0.893733925648819	15	15	"Churn"	"No"	0
1	0.921077020970508	15	16	"Churn"	"No"	0
2	0.882502993388516	16	16	"Churn"	"No"	0
3	0.887596899224806	15	16	"Churn"	"No"	0
4	0.917421378767556	15	16	"Churn"	"No"	0
5	0.919897704590818	16	16	"Churn"	"No"	0
6	0.901916820539875	16	16	"Churn"	"No"	0
7	0.912105256888275	16	16	"Churn"	"No"	0
8	0.918877828054299	16	16	"Churn"	"No"	0
9	0.876713738729466	15	16	"Churn"	"No"	0
10	0.92223936066848	16	16	"Churn"	"No"	0
11	0.906008467483877	16	16	"Churn"	"No"	0
12	0.941228517951336	16	16	"Churn"	"No"	0
13	0.886775263951735	16	16	"Churn"	"No"	0
14	0.884300595238095	16	16	"Churn"	"No"	0
15	0.889683257918552	16	16	"Churn"	"No"	0
16	0.908570508134363	16	16	"Churn"	"No"	0
17	0.899498812978106	16	16	"Churn"	"No"	0
18	0.885008194034743	14	16	"Churn"	"No"	0
19	0.845178756085375	15	16	"Churn"	"No"	0
20	0.891985825269184	16	16	"Churn"	"No"	0
21	0.888267215568862	16	16	"Churn"	"No"	0
22	0.942202835332606	15	16	"Churn"	"No"	0
23	0.925024373973727	16	16	"Churn"	"No"	0
24	0.896887321762541	15	16	"Churn"	"No"	0
25	0.915383877619527	16	16	"Churn"	"No"	0
26	0.903429304969741	15	16	"Churn"	"No"	0
27	0.905905986339895	15	16	"Churn"	"No"	0
28	0.948174946701983	15	16	"Churn"	"No"	0
29	0.919034090909091	15	16	"Churn"	"No"	0
30	0.885344724340293	15	16	"Churn"	"No"	0
1	0.909167850378788	17	17	"Churn"	"No"	0
2	0.88669532627866	16	17	"Churn"	"No"	0
3	0.917290419161677	17	17	"Churn"	"No"	0
4	0.931778538665288	14	17	"Churn"	"No"	0
5	0.904041916167665	16	17	"Churn"	"No"	0
6	0.906859924231525	17	17	"Churn"	"No"	0
7	0.907635809312639	17	17	"Churn"	"No"	0
8	0.903958663022107	15	17	"Churn"	"No"	0
9	0.906817436905933	16	17	"Churn"	"No"	0
10	0.849793463873294	16	17	"Churn"	"No"	0
11	0.941072749366019	15	17	"Churn"	"No"	0
12	0.926490631408664	17	17	"Churn"	"No"	0
13	0.917272030853762	17	17	"Churn"	"No"	0
14	0.893641025641026	16	17	"Churn"	"No"	0
15	0.891827390205985	17	17	"Churn"	"No"	0
16	0.903784827123196	16	17	"Churn"	"No"	0
17	0.888145590562509	15	17	"Churn"	"No"	0
18	0.887843926080154	17	17	"Churn"	"No"	0
19	0.910389888858446	16	17	"Churn"	"No"	0
20	0.904126158199827	17	17	"Churn"	"No"	0
21	0.883880664738245	16	17	"Churn"	"No"	0
22	0.935845711840577	16	17	"Churn"	"No"	0
23	0.933022825694695	17	17	"Churn"	"No"	0
24	0.883244697108625	17	17	"Churn"	"No"	0
25	0.929326175670424	15	17	"Churn"	"No"	0
26	0.933349867724868	16	17	"Churn"	"No"	0
27	0.91730760555756	17	17	"Churn"	"No"	0
28	0.924653375791443	17	17	"Churn"	"No"	0
29	0.953049351866313	17	17	"Churn"	"No"	0
30	0.89912275267325	17	17	"Churn"	"No"	0
1	0.887186316287879	16	18	"Churn"	"No"	0
2	0.891794822923988	16	18	"Churn"	"No"	0
3	0.896339356975234	16	18	"Churn"	"No"	0
4	0.895950657012604	13	18	"Churn"	"No"	0
5	0.898420190101606	18	18	"Churn"	"No"	0
6	0.915032900514788	18	18	"Churn"	"No"	0
7	0.892009943181818	17	18	"Churn"	"No"	0
8	0.895946116873261	18	18	"Churn"	"No"	0
9	0.925204121925433	18	18	"Churn"	"No"	0
10	0.908088764206589	16	18	"Churn"	"No"	0
11	0.91880921816737	16	18	"Churn"	"No"	0
12	0.869929836682669	18	18	"Churn"	"No"	0
13	0.916308421516755	16	18	"Churn"	"No"	0
14	0.892802450229709	17	18	"Churn"	"No"	0
15	0.898177882862218	17	18	"Churn"	"No"	0
16	0.901338492104988	15	18	"Churn"	"No"	0
17	0.90159328817734	16	18	"Churn"	"No"	0
18	0.922079556898288	15	18	"Churn"	"No"	0
19	0.905910872336117	18	18	"Churn"	"No"	0
20	0.943485960030357	16	18	"Churn"	"No"	0
21	0.895736770044341	17	18	"Churn"	"No"	0
22	0.915982703372366	15	18	"Churn"	"No"	0
23	0.927656108597285	16	18	"Churn"	"No"	0
24	0.897417909712992	17	18	"Churn"	"No"	0
25	0.911039108008625	18	18	"Churn"	"No"	0
26	0.898397080561715	16	18	"Churn"	"No"	0
27	0.877020228426691	17	18	"Churn"	"No"	0
28	0.896663549609169	18	18	"Churn"	"No"	0
29	0.893073906485671	18	18	"Churn"	"No"	0
30	0.880812550281577	16	18	"Churn"	"No"	0
1	0.934692071424853	16	19	"Churn"	"No"	0
2	0.909188222700592	15	19	"Churn"	"No"	0
3	0.934572713261238	16	19	"Churn"	"No"	0
4	0.886724931664509	16	19	"Churn"	"No"	0
5	0.901512745409418	16	19	"Churn"	"No"	0
6	0.921192034803134	15	19	"Churn"	"No"	0
7	0.916926462497708	16	19	"Churn"	"No"	0
8	0.92182188187411	17	19	"Churn"	"No"	0
9	0.913865306495048	17	19	"Churn"	"No"	0
10	0.924487730837339	15	19	"Churn"	"No"	0
11	0.91453748830798	16	19	"Churn"	"No"	0
12	0.893198645468633	15	19	"Churn"	"No"	0
13	0.920161965243932	16	19	"Churn"	"No"	0
14	0.883413027787802	15	19	"Churn"	"No"	0
15	0.906340218320592	17	19	"Churn"	"No"	0
16	0.892569414472738	18	19	"Churn"	"No"	0
17	0.882350852272727	16	19	"Churn"	"No"	0
18	0.905432884231537	16	19	"Churn"	"No"	0
19	0.908374057315234	14	19	"Churn"	"No"	0
20	0.921579946633826	17	19	"Churn"	"No"	0
21	0.905250570861088	17	19	"Churn"	"No"	0
22	0.90886517328825	17	19	"Churn"	"No"	0
23	0.914549021106398	15	19	"Churn"	"No"	0
24	0.883037175590367	16	19	"Churn"	"No"	0
25	0.921580669230328	16	19	"Churn"	"No"	0
26	0.890463964790024	16	19	"Churn"	"No"	0
27	0.863986650871897	15	19	"Churn"	"No"	0
28	0.941916007489778	18	19	"Churn"	"No"	0
29	0.860229132569558	17	19	"Churn"	"No"	0
30	0.89483439578714	17	19	"Churn"	"No"	0
1	0.932170608587148	16	20	"Churn"	"No"	0
2	0.91069630269026	15	20	"Churn"	"No"	0
3	0.940159559203352	17	20	"Churn"	"No"	0
4	0.883924191750279	15	20	"Churn"	"No"	0
5	0.911560009048931	18	20	"Churn"	"No"	0
6	0.89707900856446	16	20	"Churn"	"No"	0
7	0.883992161887176	17	20	"Churn"	"No"	0
8	0.880370011086475	16	20	"Churn"	"No"	0
9	0.878308273982239	18	20	"Churn"	"No"	0
10	0.923719727923571	18	20	"Churn"	"No"	0
11	0.890519316748825	14	20	"Churn"	"No"	0
12	0.92421568973427	16	20	"Churn"	"No"	0
13	0.901556549097533	17	20	"Churn"	"No"	0
14	0.920549648008664	18	20	"Churn"	"No"	0
15	0.902491117409877	16	20	"Churn"	"No"	0
16	0.924704438271206	18	20	"Churn"	"No"	0
17	0.875096829524705	18	20	"Churn"	"No"	0
18	0.908904977375566	18	20	"Churn"	"No"	0
19	0.921624823264168	16	20	"Churn"	"No"	0
20	0.908074307362271	17	20	"Churn"	"No"	0
21	0.885590356016223	16	20	"Churn"	"No"	0
22	0.890861027190332	17	20	"Churn"	"No"	0
23	0.911763430368081	14	20	"Churn"	"No"	0
24	0.88819135883355	16	20	"Churn"	"No"	0
25	0.91172850678733	17	20	"Churn"	"No"	0
26	0.903976646046132	17	20	"Churn"	"No"	0
27	0.910570549242424	16	20	"Churn"	"No"	0
28	0.895468693612414	20	20	"Churn"	"No"	0
29	0.901145662847791	15	20	"Churn"	"No"	0
30	0.869393372622366	15	20	"Churn"	"No"	0
1	0.855467252256963	20	21	"Churn"	"No"	0
2	0.868219324275079	17	21	"Churn"	"No"	0
3	0.901477918365924	15	21	"Churn"	"No"	0
4	0.8711317042363	16	21	"Churn"	"No"	0
5	0.894480662220045	16	21	"Churn"	"No"	0
6	0.939607843137255	15	21	"Churn"	"No"	0
7	0.880796780386944	16	21	"Churn"	"No"	0
8	0.927062956605054	18	21	"Churn"	"No"	0
9	0.924964488636364	18	21	"Churn"	"No"	0
10	0.892678740530303	18	21	"Churn"	"No"	0
11	0.912012971239798	19	21	"Churn"	"No"	0
12	0.914363058982768	16	21	"Churn"	"No"	0
13	0.894894894894895	18	21	"Churn"	"No"	0
14	0.880032733224223	19	21	"Churn"	"No"	0
15	0.887890625	15	21	"Churn"	"No"	0
16	0.886790927568367	17	21	"Churn"	"No"	0
17	0.926134806581385	18	21	"Churn"	"No"	0
18	0.882559128807215	15	21	"Churn"	"No"	0
19	0.916295625942685	18	21	"Churn"	"No"	0
20	0.904332957488198	16	21	"Churn"	"No"	0
21	0.903614457831325	17	21	"Churn"	"No"	0
22	0.922023389058944	18	21	"Churn"	"No"	0
23	0.910725563544501	15	21	"Churn"	"No"	0
24	0.905875748502994	15	21	"Churn"	"No"	0
25	0.898584821375392	18	21	"Churn"	"No"	0
26	0.886467571644042	17	21	"Churn"	"No"	0
27	0.897969789356984	14	21	"Churn"	"No"	0
28	0.920422020394761	18	21	"Churn"	"No"	0
29	0.89954083345322	18	21	"Churn"	"No"	0
30	0.918321078431373	15	21	"Churn"	"No"	0
1	0.923817915887402	16	22	"Churn"	"No"	0
2	0.898629957391019	16	22	"Churn"	"No"	0
3	0.879845686228665	15	22	"Churn"	"No"	0
4	0.882069381598793	15	22	"Churn"	"No"	0
5	0.898678589963671	15	22	"Churn"	"No"	0
6	0.916822580445315	16	22	"Churn"	"No"	0
7	0.881058358061325	17	22	"Churn"	"No"	0
8	0.869765351729499	18	22	"Churn"	"No"	0
9	0.899353400222965	15	22	"Churn"	"No"	0
10	0.888194444444444	17	22	"Churn"	"No"	0
11	0.923465350265667	18	22	"Churn"	"No"	0
12	0.893123051531267	15	22	"Churn"	"No"	0
13	0.872735178148117	19	22	"Churn"	"No"	0
14	0.930183906392366	16	22	"Churn"	"No"	0
15	0.905869598034776	16	22	"Churn"	"No"	0
16	0.92865391722099	17	22	"Churn"	"No"	0
17	0.931942556380494	17	22	"Churn"	"No"	0
18	0.925666354313082	15	22	"Churn"	"No"	0
19	0.915215104044891	17	22	"Churn"	"No"	0
20	0.936003346230262	20	22	"Churn"	"No"	0
21	0.896218039772727	19	22	"Churn"	"No"	0
22	0.917040763263184	17	22	"Churn"	"No"	0
23	0.887980304229315	15	22	"Churn"	"No"	0
24	0.917116608438908	19	22	"Churn"	"No"	0
25	0.931044743490089	16	22	"Churn"	"No"	0
26	0.912575882057602	16	22	"Churn"	"No"	0
27	0.870588164772455	16	22	"Churn"	"No"	0
28	0.89409941816342	17	22	"Churn"	"No"	0
29	0.935718513257576	16	22	"Churn"	"No"	0
30	0.89543565270936	16	22	"Churn"	"No"	0
1	0.897311018266615	18	23	"Churn"	"No"	0
2	0.89344262295082	14	23	"Churn"	"No"	0
3	0.909328968903437	18	23	"Churn"	"No"	0
4	0.902206172697976	15	23	"Churn"	"No"	0
5	0.944714725378788	15	23	"Churn"	"No"	0
6	0.915089249842163	17	23	"Churn"	"No"	0
7	0.918448544915244	18	23	"Churn"	"No"	0
8	0.91748273121829	18	23	"Churn"	"No"	0
9	0.880022861162402	15	23	"Churn"	"No"	0
10	0.930295305371246	17	23	"Churn"	"No"	0
11	0.901272504243746	16	23	"Churn"	"No"	0
12	0.918622998768473	19	23	"Churn"	"No"	0
13	0.918583042973287	17	23	"Churn"	"No"	0
14	0.912480567431014	15	23	"Churn"	"No"	0
15	0.894669403420132	15	23	"Churn"	"No"	0
16	0.924350694842498	17	23	"Churn"	"No"	0
17	0.898642754515599	18	23	"Churn"	"No"	0
18	0.902733290625667	16	23	"Churn"	"No"	0
19	0.901414542903905	16	23	"Churn"	"No"	0
20	0.92042737139003	17	23	"Churn"	"No"	0
21	0.894040009469697	15	23	"Churn"	"No"	0
22	0.89074905268856	18	23	"Churn"	"No"	0
23	0.883776772247361	16	23	"Churn"	"No"	0
24	0.930777407696124	15	23	"Churn"	"No"	0
25	0.89219556463048	17	23	"Churn"	"No"	0
26	0.924206202451395	16	23	"Churn"	"No"	0
27	0.876483040417467	18	23	"Churn"	"No"	0
